GEN UID,Bus ID,Unit Type,Fuel,MW Inj,MVAR Inj,V Setpoint p.u.,PMax MW,PMin MW,QMax MVAR,QMin MVAR,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Non Fuel Start Cost $,Fuel Price $/MMBTU,Output_pct_0,Output_pct_1,Output_pct_2,Output_pct_3,Output_pct_4,HR_avg_0,HR_incr_1,HR_incr_2,HR_incr_3,HR_incr_4,C0,C1,C2,Csu,BUS ID
147,75,CT,G,,,1,181.7,54.51,38.7,-26.16,1,2,10.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,1745.589519650655,974.4074653,986.9662589810764,999.5250526540513,,531,51.42,0.008,22,75
148,83,CT,G,,,1,13.9,4.17,0.0,0.0,1,2,0.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,42.48908296943231,67.66055992236781,67.73405659388644,67.80755327,,418,47.68,0.008,7,83
149,52,CT,G,,,1,10.0,3.0,0.0,0.0,1,2,0.19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,109.17030567685588,58.1057739,58.143813682678314,58.181853469189704,,38,56.96,0.008,25,52
150,52,CT,G,,,1,10.0,3.0,0.0,0.0,1,2,1.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,222.7074236,47.72295002426007,47.76098981077146,47.799029597282875,,77,46.77,0.008,51,52
151,52,CT,G,,,1,40.7,12.21,0.0,0.0,1,2,9.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,124.4104803,133.82973605046092,134.45986131004372,135.08998656962635,,353,32.0,0.008,7,52
153,83,PV,S,,,1,15.54,0.0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,83
154,70,PV,S,,,1,104.63,0.0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,70
155,79,CT,G,,,1,30.0,9.0,0.0,0.0,1,2,3.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,655.0218340611353,168.79475982532753,169.13711790393006,169.47947598253282,,507,55.02,0.008,50,79
156,43,CT,G,,,1,661.5,198.45,308.26,-80.7,1,2,63.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,20220.524017467247,3208.323144104804,3374.778497816594,3541.2338515283845,,2325,43.19,0.008,70,43
157,16,WIND,W,,,1,21.886696781688173,0.0,42.6,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,16
158,16,PV,S,,,1,10.591808972226175,0.0,34.29,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,16
162,6,WIND,W,,,1,162.5,0.0,23.96,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,6
164,3,PV,S,,,1,30.04,0.0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3
165,82,COAL,C,,,1,1175.4,352.62,547.74,-143.4,12,12,66.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,235080.0,5875.0189887640445,7565.323429213483,9255.627869662929,,2367,18.54,0.02,356,82
166,27,CT,G,,,1,927.5,278.25,432.22,-113.15,1,2,207.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,8505.458515283843,3576.3877971858324,3903.627438136825,4230.867079087825,,2558,31.66,0.008,21,27
167,76,PV,S,,,1,9.35,0.0,1.63,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,76
168,76,PV,S,,,1,4.67,0.0,0.81,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,76
170,76,PV,S,,,1,10.22,0.0,1.78,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,76
171,76,CT,G,,,1,357.6,107.28,200.26,-22.89,1,2,53.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,3747.7729257641927,1668.2170131004366,1716.861439999999,1765.505866899564,,406,43.4,0.008,24,76
172,13,PV,S,,,1,10.55,0.0,2.14,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,13
173,13,PV,S,,,1,16.08,0.0,3.26,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,13
174,13,CT,G,,,1,418.0,125.4,234.08,-26.75,1,2,113.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,14055.021834061135,1453.9139252789903,1520.3785618631734,1586.843198447356,,1556,31.35,0.008,77,13
175,82,COAL,C,,,1,852.2,255.66,397.13,-103.97,12,12,42.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,113467.0786516854,3803.0355930087394,4691.574847940076,5580.114102871411,,2029,19.84,0.02,237,82
176,82,CT,G,,,1,1850.8,555.24,1036.45,-118.45,1,2,254.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,58999.301310043666,8491.606898,9794.644812110622,11097.682726598743,,2164,32.69,0.008,73,82
177,98,COAL,C,,,1,1108.3,332.49,620.65,-70.93,12,12,15.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,90282.86516853933,5423.6479993757775,6926.472359,8429.296718976282,,2935,18.86,0.02,145,98
178,81,CT,G,,,1,803.2,240.96,449.79,-51.4,1,2,229.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,27708.64628820961,4026.9041901989335,4272.3103562154265,4517.716522231928,,799,43.85,0.008,79,81
179,1,CT,G,,,1,109.9,32.97,55.94,-12.2,1,2,6.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,2975.458515283842,440.78165162542473,445.37610084425006,449.9705500630764,,101,38.63,0.008,62,1
180,54,CT,G,,,1,939.6,281.88,526.18,-60.13,1,2,214.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,13540.087336244542,5290.864349,5626.697904628819,5962.531459912668,,3039,49.0,0.008,33,54
181,98,COAL,C,,,1,1980.0,594.0,922.68,-241.56,12,12,156.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,309235.9550561798,13662.741573033703,18459.235955056178,23255.730337078665,,1473,19.64,0.02,278,98
182,78,CT,G,,,1,2379.6,713.88,1108.89,-290.31,1,2,282.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,24939.03930131004,11736.173344978164,13890.174795458512,16044.176245938868,,1261,32.54,0.008,24,78
183,1,CT,G,,,1,713.4,214.02,0.0,0.0,1,2,106.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,13707.248908296942,4361.106620087333,4554.706142183406,4748.305664279476,,2955,55.24,0.008,44,1
184,98,CT,G,,,1,570.0,171.0,319.2,-36.48,1,2,52.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,18917.03056768559,2427.1048034934497,2550.6960698689945,2674.287336244544,,2028,37.99,0.008,76,98
185,117,COAL,C,,,1,1186.8,356.04,553.05,-144.79,12,12,94.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,76008.53932584269,6006.674831460672,7729.926211235953,9453.177591011236,,2454,18.83,0.02,114,117
186,102,CT,G,,,1,1036.0,310.8,580.16,-66.3,1,2,141.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,13572.052401746723,4386.738670548278,4795.018177583698,5203.297684619118,,2012,34.65,0.008,30,102
187,55,COAL,C,,,1,1314.8,394.44,612.7,-160.41,12,12,90.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,200913.25842696623,7077.350087,9192.36264569288,11307.375203995009,,2229,19.15,0.02,272,55
188,27,PV,S,,,1,14.44,0.0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,27
189,27,CT,G,,,1,746.0,223.8,417.76,-47.74,1,2,48.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,23129.25764,3434.4594856865597,3646.156983988355,3857.854482290151,,3562,40.21,0.008,71,27
193,58,CT,G,,,1,1734.0,520.2,971.04,-110.98,1,2,457.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,37103.05676855895,11872.97816593886,13016.74172925764,14160.505292576418,,1040,55.64,0.008,49,58
194,7,WIND,W,,,1,41.978132608704016,0.0,58.95,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7
195,40,CT,G,,,1,1280.0,384.0,716.8,-81.92,1,2,238.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,6148.471615720524,7527.095584667634,8150.339447,8773.583309073265,,2874,49.18,0.008,11,40
197,87,CT,G,,,1,427.7,128.31,199.31,-52.18,1,2,9.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,14194.410480349345,1570.2213808830663,1639.8065314701605,1709.3916820572538,,1402,33.18,0.008,76,87
201,42,CT,G,,,1,603.6,181.08,281.28,-73.64,1,2,159.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,13969.781659388647,3552.6121222707416,3691.2036024454137,3829.7950826200904,,1182,53.74,0.008,53,42
202,115,CT,G,,,1,788.4,236.52,441.5,-50.46,1,2,61.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,6541.3100436681225,4956.958847161569,5193.404482794762,5429.850118427948,,1054,56.45,0.008,19,115
203,99,CT,G,,,1,803.2,240.96,449.79,-51.4,1,2,119.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,20693.79912663755,2827.131497331393,3072.537663347888,3317.943829364388,,3625,29.19,0.008,59,99
204,28,WIND,W,,,1,84.73,0.0,451.92,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,28
205,77,WIND,W,,,1,170.81512677737527,0.0,469.73,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,77
206,22,WIND,W,,,1,285.72287565421675,0.0,862.01,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,22
207,89,CT,G,,,1,634.7,190.41,295.77,-77.43,1,2,96.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,7760.524017,1983.5468248423097,2136.7878566521103,2290.028888461912,,975,26.44,0.008,28,89
208,86,CT,G,,,1,153.9,46.17,86.18,-9.85,1,2,45.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,2889.825327510917,481.1940000000001,490.20380331877715,499.21360663755456,,420,29.66,0.008,43,86
209,89,CT,G,,,1,590.6,177.18,275.22,-72.05,1,2,110.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,7221.310043668122,1760.635625424551,1893.3215809024744,2026.0075363803987,,673,25.32,0.008,28,89
210,106,PV,S,,,1,3.04,0.0,0.66,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,106
211,106,CT,G,,,1,536.4,160.92,300.38,-34.33,1,2,32.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,9369.432314,2888.2992838427945,2997.7492443668125,3107.199205,,1821,49.27,0.008,40,106
212,92,CT,G,,,1,230.0,69.0,128.8,-14.72,1,2,24.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,2812.227074235808,718.6021348859776,738.7251819505091,758.8482290150413,,61,29.13,0.008,28,92
213,90,CT,G,,,1,35.0,10.5,16.31,-4.27,1,2,1.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,106.98689956331876,178.1450752062106,178.6110625909752,179.07705,,66,49.72,0.008,7,90
215,90,CT,G,,,1,923.8,277.14,517.33,-59.12,1,2,51.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,20170.305676855896,4270.466082484231,4595.1000703347845,4919.734058185348,,1258,39.21,0.008,50,90
216,68,CT,G,,,1,48.0,14.4,26.88,-3.07,1,2,2.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,1194.759825327511,162.17991266375557,163.05634934497806,163.93278602620097,,369,32.84,0.008,57,68
217,68,PV,S,,,1,13.15,0.0,2.8,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,68
218,68,PV,S,,,1,18.15,0.0,3.86,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,68
219,68,PV,S,,,1,12.36,0.0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,68
220,68,CT,G,,,1,815.0,244.5,456.4,-52.16,1,2,177.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,8897.379912663755,3894.956574478408,4147.626346433768,4400.296118389134,,1533,41.47,0.008,25,68
222,90,CT,G,,,1,878.4,263.52,409.33,-107.16,1,2,57.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,24932.751091703056,4738.782602620088,5032.292482794761,5325.802363,,2327,47.09,0.008,65,90
223,100,CT,G,,,1,453.2,135.96,253.79,-29.0,1,2,15.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,3364.366812227074,2123.306868510432,2201.4368773216884,2279.566886132947,,2943,42.96,0.008,17,100
224,100,CT,G,,,1,252.0,75.6,0.0,0.0,1,2,45.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,6272.489082969432,1474.6218340611354,1498.7786200873363,1522.9354061135366,,289,55.75,0.008,57,100
225,86,PV,S,,,1,9.15,0.0,2.07,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,86
226,86,CT,G,,,1,102.7,30.81,57.51,-6.57,1,2,24.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,3363.5371179039303,579.5638554099951,583.5760220087334,587.5881886074724,,156,54.7,0.008,75,86
227,54,CT,G,,,1,1189.9,356.97,666.34,-76.15,1,2,13.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,25460.742358078605,5482.869832120328,6021.460718020379,6560.051603920429,,663,37.29,0.008,49,54
228,44,CT,G,,,1,10.2,3.06,5.19,-1.13,1,2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,138.07860262008734,54.80027947598251,54.83985606986897,54.87943266375549,,208,52.66,0.008,31,44
229,44,CT,G,,,1,918.3,275.49,514.25,-58.77,1,2,56.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,2807.030567685589,4179.855650655022,4500.635618515279,4821.415586375548,,2112,38.55,0.008,7,44
230,91,CT,G,,,1,1690.0,507.0,787.54,-206.18,1,2,453.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,48707.423580786024,9125.918000970403,10212.372343522551,11298.826686074728,,1637,41.73,0.008,66,91
231,91,CT,G,,,1,101.9,30.57,57.06,-6.52,1,2,7.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,2135.8951965065503,295.90355846676374,299.8534615429403,303.80336461911685,,600,27.82,0.008,48,91
232,91,COAL,C,,,1,939.7,281.91,526.23,-60.14,12,12,34.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,194275.0561797753,4205.626763420723,5285.995512734081,6366.364262047443,,2470,18.48,0.02,368,91
234,91,CT,G,,,1,643.6,193.08,360.42,-41.19,1,2,145.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,7026.200873362445,2385.7668044638535,2543.335573333333,2700.904342202816,,2859,32.09,0.008,25,91
235,65,CT,G,,,1,4008.4,1202.52,1867.91,-489.02,1,2,1030.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,19254.323144104805,28198.75364580302,34310.709065036375,40422.66448426979,,1913,42.32,0.008,11,65
239,33,CT,G,,,1,15.0,4.5,8.4,-0.96,1,2,3.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,26.200873362445417,54.01310044,54.09868995633186,54.18427947598253,,419,35.24,0.008,4,33
241,15,COAL,C,,,1,1176.0,352.8,658.56,-75.26,12,12,73.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,157240.44943820225,6009.051685393259,7701.082247191007,9393.112808988764,,2972,19.38,0.02,238,15
242,52,CT,G,,,1,1795.4,538.62,836.66,-219.04,1,2,84.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,13328.296943231442,10271.813558466763,11498.011302008736,12724.209045550702,,3296,44.18,0.008,17,52
243,88,CT,G,,,1,376.9,113.07,211.06,-24.12,1,2,106.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,9710.524017467247,2027.791491508976,2081.828381484716,2135.8652714604564,,37,50.29,0.008,59,88
244,33,CT,G,,,1,215.2,64.56,120.51,-13.77,1,2,47.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,7048.034934497817,1016.2096923823384,1033.8263131295485,1051.4429338767593,,8,44.91,0.008,75,33
246,80,CT,G,,,1,689.4,206.82,386.06,-44.12,1,2,198.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,15353.449781659388,4053.531511,4234.3241020087335,4415.116693100436,,1850,53.11,0.008,51,80
250,80,COAL,C,,,1,410.0,123.0,191.06,-50.02,12,12,24.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,35241.573033707864,1387.8832709113606,1593.5486891385767,1799.2141073657926,,2184,18.99,0.02,153,80
253,25,CT,G,,,1,1088.2,326.46,609.39,-69.64,1,2,159.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,8553.537118,6005.734088306647,6456.193343114992,6906.652597923339,,3636,46.91,0.008,18,25
256,23,CT,G,,,1,932.0,279.6,434.31,-113.7,1,2,105.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,13023.5807860262,3294.6041727316833,3625.026887918486,3955.4496031052886,,1950,28.48,0.008,32,23
257,79,CT,G,,,1,229.6,68.88,128.58,-14.69,1,2,42.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,2606.8122270742356,1086.4547229500242,1106.507837671033,1126.560952392043,,485,44.91,0.008,26,79
259,8,CT,G,,,1,892.0,267.6,415.67,-108.82,1,2,56.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,8569.432314,2896.2950024260076,3198.963889374086,3501.632776322178,,3228,25.92,0.008,22,8
261,108,COAL,C,,,1,1444.0,433.2,672.9,-176.17,12,12,111.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,260406.7415730337,8159.591510611735,10710.694232209737,13261.79695380774,,1423,19.04,0.02,321,108
262,17,CT,G,,,1,517.0,155.1,289.52,-33.09,1,2,7.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,3837.991266375546,3126.282193,3227.9583580786025,3329.6345230470656,,804,55.9,0.008,17,17
263,29,CT,G,,,1,263.6,79.08,147.62,-16.87,1,2,37.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,1151.0917030567684,797.3663386705485,823.7982691120812,850.2301995536152,,9,27.93,0.008,10,29
264,29,CT,G,,,1,44.2,13.26,24.75,-2.83,1,2,9.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,521.1353711790393,124.95196312469672,125.69512360989808,126.43828409509952,,149,27.45,0.008,27,29
265,70,PV,S,,,1,108.33,0.0,22.96,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,70
266,70,WIND,W,,,1,97.0,0.0,26.32,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,70
267,70,WIND,W,,,1,119.2,0.0,0.0,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,70
268,2,CT,G,,,1,170.4,51.12,95.42,-10.91,1,2,44.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,2381.1353711790393,977.2626026200873,988.3078958951965,999.3531891703065,,101,55.15,0.008,32,2
269,2,COAL,C,,,1,801.0,240.3,448.56,-51.26,12,12,13.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.93942,0.3,0.5333333333333333,0.7666666666666666,1.0,,77850.0,3455.55,4240.529999999996,5025.510000000002,,2476,19.56,0.02,173,2
271,12,CT,G,,,1,1082.2,324.66,504.31,-132.03,1,2,223.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.80128,0.3,0.5333333333333333,0.7666666666666666,1.0,,28354.585152838423,5238.236562833577,5683.742124483259,6129.247686132945,,2124,40.29,0.008,60,12
272,30,WIND,W,,,1,178.50355068214537,0.0,308.73,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,30
277,34,PV,S,,,1,8.84,0.0,2.04,0.0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1e-05,0.0,0.3333333333333333,0.6666666666666666,1.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,34
