Year,Month,Day,Period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
2019,3,15,23,84.67,86.18,143.82,190.03,25.41,523.33,36.78,143.18,180.54,928.97,39.16,348.65,687.65,74.23,36.61,7.93,150.48,87.98,59.13,421.03,121.49,80.71,121.35,127.07,161.18,291.39,897.06,49.21,890.53,158.90,27.32,217.78,227.34,191.88,77.47,17.38,222.67,38.69,137.06,82.27,38.06,228.91,38.03,8.06,132.38,63.33,612.59,20.50,118.34,655.52,151.47,211.31,388.56,77.28,299.01,96.72,371.57,428.27,1252.38,247.97,434.27,308.83,419.22,402.07,55.54,10.93,664.00,933.43,626.95,253.95,115.56,165.53,223.86,35.33,14.30,348.89,44.03,113.47,99.40,51.40,442.47,481.09,786.47,857.03,65.31,962.48,1.58,80.17,1287.32,260.90,304.81,81.29,63.71,92.26,89.83,513.15,293.98,351.53,220.62,568.03,440.01,308.57,99.48,1002.75,314.44,736.19,63.83,487.11,598.63,93.88,62.37,541.98,161.12,1172.93,152.57,735.41,733.30,311.10,27.46,94.62,7.64,10.99,3.04
2019,3,15,24,82.31,85.39,143.50,183.72,23.57,511.64,35.95,135.93,175.51,908.22,38.28,347.88,672.30,74.07,34.76,7.86,142.86,81.61,54.85,411.62,118.24,78.55,115.21,120.63,149.52,290.74,877.02,47.89,845.41,154.64,25.35,202.02,215.82,186.74,76.76,16.49,217.70,35.89,132.52,80.43,37.04,223.80,36.10,7.84,125.68,58.75,581.56,19.95,109.78,654.08,140.52,200.61,387.70,75.13,292.33,91.82,359.25,424.36,1249.62,242.43,412.26,298.59,409.86,381.70,51.52,10.64,641.97,902.47,606.15,247.15,107.20,153.55,207.66,34.38,14.17,341.10,42.85,110.94,94.36,47.68,430.14,470.35,746.63,828.60,60.58,930.56,1.54,76.10,1244.62,252.24,289.37,78.59,62.28,89.79,86.85,496.13,287.41,341.73,215.70,549.19,430.18,301.67,92.28,980.35,304.01,711.77,62.40,462.43,585.26,91.27,60.30,502.77,149.46,1146.74,149.16,711.02,716.92,288.59,26.73,93.75,7.57,10.89,2.96
2019,3,16,1,80.65,85.28,143.10,179.47,22.79,502.55,35.32,131.43,171.98,892.08,37.60,346.91,660.35,73.86,33.61,7.85,138.13,78.92,53.05,404.31,116.83,77.62,111.39,116.64,144.60,289.93,861.44,47.32,817.42,152.81,24.51,195.37,208.67,184.52,76.66,15.95,213.83,34.71,129.45,79.00,36.60,219.82,34.90,7.68,121.51,56.82,562.29,19.71,106.16,652.25,135.89,193.96,386.62,73.62,287.14,88.78,350.94,423.81,1246.13,238.12,398.61,291.69,402.58,369.06,49.83,10.52,627.13,881.60,592.14,244.21,103.67,148.50,200.83,33.98,14.15,335.04,42.34,108.97,91.24,46.12,421.50,461.99,721.90,809.45,58.59,909.04,1.52,73.58,1215.84,246.41,279.78,76.78,61.18,88.72,84.84,484.66,282.31,334.86,211.86,536.49,422.54,296.31,89.24,962.94,296.98,695.32,61.29,447.12,574.86,89.43,58.91,486.23,144.54,1126.36,146.51,694.58,704.18,279.10,26.41,93.63,7.56,10.87,2.90
2019,3,16,2,81.82,85.53,143.38,176.23,22.82,501.06,35.21,128.61,174.47,889.44,37.49,347.59,658.39,74.00,32.88,7.87,135.17,79.01,53.11,403.11,116.38,77.32,109.00,114.14,144.77,290.50,858.89,47.14,799.89,152.21,24.54,195.59,204.20,183.81,76.89,15.61,213.20,34.75,127.11,78.77,36.46,219.17,34.15,7.79,118.91,56.88,550.24,19.64,106.28,653.52,136.05,189.81,387.37,74.68,286.29,86.88,344.60,425.05,1248.56,237.42,390.06,286.42,401.38,361.15,49.89,10.47,615.80,865.68,581.44,243.27,103.79,148.67,201.06,33.85,14.19,334.05,42.18,108.64,89.28,46.17,427.60,460.62,706.42,794.83,58.65,892.62,1.51,72.01,1193.88,241.96,273.78,75.39,60.99,88.38,83.31,475.91,281.47,339.71,211.24,526.80,421.29,295.44,89.35,960.08,291.61,682.76,61.11,437.53,573.16,90.73,57.84,486.78,144.71,1123.02,146.08,682.04,702.10,279.41,26.31,93.91,7.59,10.91,2.94
2019,3,16,3,78.14,87.12,144.28,175.39,22.80,508.48,35.73,129.21,166.61,902.61,38.05,349.76,668.14,74.47,33.04,8.01,135.80,78.95,53.07,409.08,116.94,77.69,109.51,114.67,144.66,292.31,871.60,47.36,803.64,152.94,24.52,195.44,205.16,184.68,78.32,15.68,216.35,34.73,126.51,79.94,36.63,222.41,34.31,7.44,119.47,56.84,552.82,19.73,106.20,657.60,135.94,190.70,389.79,71.32,290.53,87.29,342.96,432.97,1256.35,240.93,391.89,285.05,407.33,362.84,49.85,10.52,612.86,861.55,578.67,244.43,103.71,148.55,200.90,34.01,14.45,338.99,42.38,110.25,89.70,46.13,408.35,467.44,709.74,791.03,58.61,888.36,1.53,72.34,1188.18,240.80,275.07,75.03,61.90,88.80,82.91,473.63,285.64,324.42,214.36,524.28,427.52,299.81,89.28,974.30,290.22,679.50,62.02,439.58,581.64,86.64,57.57,486.41,144.60,1139.65,148.24,678.78,712.49,279.20,26.43,95.66,7.73,11.11,2.81
2019,3,16,4,79.89,89.74,145.08,176.24,22.79,522.90,36.75,131.59,170.35,928.21,39.13,351.70,687.09,74.88,33.65,8.26,138.30,78.91,53.04,420.68,118.53,78.75,111.53,116.78,144.58,293.94,896.32,48.01,818.46,155.03,24.51,195.34,208.94,187.20,80.68,15.97,222.49,34.71,127.12,82.20,37.13,228.72,34.95,7.61,121.67,56.81,563.01,20.00,106.14,661.26,135.87,194.21,391.96,72.92,298.77,88.89,344.62,445.99,1263.34,247.76,399.12,286.44,418.88,369.53,49.82,10.67,615.84,865.73,581.48,247.76,103.65,148.47,200.79,34.47,14.89,348.61,42.96,113.38,91.36,46.11,417.50,480.70,722.82,794.88,58.58,892.68,1.58,73.68,1193.96,241.97,280.14,75.39,63.65,90.01,83.32,475.94,293.74,331.69,220.44,526.83,439.65,308.31,89.23,1001.93,291.63,682.80,63.77,447.69,598.14,88.58,57.85,486.14,144.52,1171.97,152.44,682.08,732.70,279.05,26.79,98.53,7.96,11.44,2.87
2019,3,16,5,85.84,93.72,145.80,179.71,23.31,547.79,38.49,135.87,183.05,972.40,40.99,353.44,719.80,75.25,34.74,8.62,142.80,80.72,54.25,440.71,121.58,80.77,115.16,120.58,147.88,295.39,938.99,49.24,845.05,159.01,25.07,199.81,215.73,192.02,84.25,16.49,233.08,35.50,129.62,86.12,38.09,239.61,36.08,8.18,125.62,58.11,581.30,20.52,108.57,664.52,138.98,200.52,393.89,78.36,312.99,91.78,351.41,465.76,1269.57,259.56,412.09,292.08,438.82,381.54,50.96,10.94,627.96,882.77,592.93,254.13,106.03,151.87,205.39,35.36,15.55,365.20,44.06,118.78,94.32,47.16,448.63,503.58,746.30,810.52,59.92,910.25,1.65,76.07,1217.46,246.74,289.24,76.88,66.68,92.33,84.96,485.30,307.72,356.42,230.94,537.20,460.58,322.99,91.27,1049.63,297.37,696.24,66.81,462.23,626.61,95.19,58.98,497.26,147.82,1227.77,159.70,695.51,767.58,285.43,27.48,102.90,8.31,11.95,3.08
2019,3,16,6,93.00,97.94,146.60,185.82,24.07,584.06,41.04,143.80,198.30,1036.78,43.70,355.38,767.46,75.66,36.77,9.01,151.13,83.36,56.03,469.89,126.26,83.88,121.88,127.62,152.73,297.01,1001.17,51.14,894.39,165.13,25.89,206.36,228.32,199.40,88.04,17.45,248.51,36.67,134.03,91.82,39.55,255.48,38.19,8.86,132.96,60.01,615.24,21.30,112.13,668.17,143.53,212.23,396.05,84.88,333.72,97.14,363.36,486.71,1276.54,276.75,436.15,302.01,467.88,403.81,52.63,11.36,649.31,912.79,613.09,263.91,109.50,156.85,212.12,36.72,16.25,389.39,45.76,126.64,99.83,48.71,486.00,536.93,789.88,838.08,61.88,941.20,1.76,80.51,1258.85,255.13,306.13,79.49,71.10,95.88,87.84,501.80,328.10,386.11,246.23,555.47,491.08,344.38,94.26,1119.13,307.48,719.91,71.23,489.22,668.10,103.12,60.99,513.56,152.67,1309.06,170.27,719.15,818.41,294.79,28.54,107.53,8.69,12.49,3.34
2019,3,16,7,98.09,103.27,148.28,193.89,25.27,621.60,43.68,153.39,209.16,1103.41,46.51,359.46,816.78,76.53,39.22,9.50,161.21,87.49,58.81,500.08,132.13,87.78,130.01,136.13,160.30,300.42,1065.50,53.52,954.03,172.81,27.17,216.59,243.55,208.68,92.84,18.61,264.48,38.48,139.85,97.72,41.39,271.89,40.74,9.34,141.82,62.99,656.27,22.30,117.69,675.84,150.65,226.38,400.60,89.54,355.16,103.62,379.13,513.21,1291.20,294.53,465.23,315.11,497.94,430.74,55.24,11.89,677.50,952.40,639.69,276.18,114.93,164.62,222.64,38.42,17.13,414.41,47.88,134.78,106.49,51.12,512.63,571.43,842.55,874.46,64.95,982.05,1.87,85.88,1313.49,266.20,326.54,82.94,75.67,100.34,91.66,523.58,349.18,407.26,262.05,579.58,522.63,366.51,98.93,1191.04,320.83,751.16,75.81,521.84,711.04,108.77,63.64,539.02,160.24,1393.18,181.22,750.37,871.00,309.40,29.87,113.39,9.16,13.17,3.52
2019,3,16,8,100.73,103.56,147.72,199.74,26.20,637.93,44.83,159.98,214.79,1132.40,47.73,358.09,838.24,76.24,40.91,9.53,168.14,90.74,60.99,513.22,134.81,89.56,135.59,141.98,166.25,299.28,1093.50,54.60,995.02,176.32,28.18,224.61,254.01,212.91,93.10,19.41,271.43,39.91,144.07,100.29,42.23,279.04,42.49,9.59,147.92,65.32,684.47,22.75,122.05,673.28,156.23,236.11,399.08,91.94,364.49,108.07,390.56,514.66,1286.30,302.27,485.22,324.62,511.03,449.25,57.29,12.13,697.93,981.12,658.99,281.79,119.19,170.73,230.89,39.20,17.18,425.30,48.86,138.32,111.06,53.02,526.42,586.45,878.75,900.83,67.36,1011.66,1.92,89.57,1353.10,274.23,340.57,85.44,77.66,102.38,94.42,539.37,358.36,418.22,268.94,597.05,536.37,376.14,102.60,1222.34,330.50,773.81,77.80,544.26,729.72,111.69,65.56,559.00,166.18,1429.79,185.98,772.99,893.88,320.87,30.47,113.71,9.19,13.21,3.62
2019,3,16,9,96.72,99.85,147.25,206.11,27.37,626.98,44.06,162.24,206.23,1112.96,46.91,356.97,823.85,76.00,41.48,9.18,170.51,94.79,63.71,504.41,133.96,89.00,137.51,143.98,173.67,298.34,1074.73,54.26,1009.06,175.21,29.44,234.64,257.60,211.57,89.76,19.69,266.77,41.69,148.67,98.56,41.96,274.25,43.09,9.21,150.00,68.24,694.13,22.60,127.50,671.17,163.20,239.44,397.83,88.28,358.24,109.60,403.03,496.19,1282.28,297.08,492.07,334.98,502.25,455.59,59.84,12.06,720.21,1012.45,680.03,280.01,124.51,178.35,241.19,38.96,16.57,418.00,48.55,135.95,112.63,55.38,505.45,576.38,891.15,929.59,70.36,1043.97,1.89,90.84,1396.30,282.98,345.38,88.17,76.32,101.73,97.44,556.60,352.21,401.56,264.32,616.12,527.16,369.68,107.18,1201.36,341.06,798.52,76.47,551.95,717.19,107.24,67.65,583.95,173.59,1405.25,182.79,797.68,878.54,335.19,30.28,109.62,8.86,12.73,3.47
2019,3,16,10,94.85,94.96,146.45,208.83,28.26,601.80,42.29,160.08,202.25,1068.26,45.03,355.01,790.76,75.59,40.93,8.74,168.24,97.87,65.78,484.16,130.49,86.69,135.67,142.06,179.31,296.70,1031.56,52.85,995.61,170.66,30.40,242.26,254.16,206.08,85.37,19.43,256.06,43.04,150.62,94.61,40.88,263.23,42.51,9.03,148.00,70.46,684.87,22.02,131.64,667.48,168.50,236.25,395.64,86.58,343.85,108.14,408.34,471.91,1275.23,285.15,485.51,339.40,482.08,449.51,61.79,11.74,729.70,1025.80,688.99,272.75,128.55,184.14,249.03,37.95,15.75,401.21,47.29,130.49,111.13,57.18,495.69,553.23,879.27,941.84,72.65,1057.72,1.81,89.62,1414.70,286.71,340.77,89.33,73.26,99.09,98.72,563.93,338.06,393.81,253.70,624.24,505.99,354.83,110.66,1153.11,345.55,809.04,73.40,544.59,688.39,105.17,68.54,602.92,179.23,1348.81,175.44,808.19,843.26,346.08,29.50,104.26,8.42,12.11,3.41
2019,3,16,11,88.99,90.12,145.32,207.82,28.73,574.54,40.37,154.49,189.77,1019.87,42.99,352.28,754.95,75.01,39.50,8.29,162.36,99.48,66.86,462.23,125.62,83.46,130.94,137.10,182.27,294.42,984.84,50.88,960.84,164.30,30.90,246.26,245.29,198.40,81.02,18.75,244.46,43.76,149.90,90.32,39.35,251.31,41.03,8.48,142.84,71.62,660.96,21.20,133.82,662.36,171.29,228.00,392.60,81.23,328.27,104.36,406.38,447.88,1265.43,272.23,468.55,337.76,460.25,433.82,62.81,11.31,726.19,1020.86,685.67,262.58,130.68,187.18,253.15,36.53,14.95,383.03,45.53,124.57,107.25,58.13,465.09,528.17,848.57,937.31,73.85,1052.63,1.73,86.49,1407.89,285.33,328.87,88.90,69.94,95.40,98.25,561.22,322.75,369.50,242.21,621.23,483.07,338.76,112.49,1100.88,343.89,805.15,70.07,525.57,657.21,98.68,68.21,612.89,182.20,1287.71,167.50,804.30,805.06,351.80,28.40,98.95,7.99,11.49,3.20
2019,3,16,12,83.69,85.48,143.58,204.11,28.70,544.71,38.28,147.60,178.45,966.93,40.76,348.06,715.76,74.10,37.74,7.86,155.12,99.39,66.80,438.23,120.03,79.74,125.10,130.99,182.10,290.89,933.71,48.62,918.00,156.98,30.87,246.03,234.35,189.57,76.84,17.91,231.77,43.71,147.22,85.63,37.60,238.26,39.20,7.97,136.47,71.55,631.49,20.25,133.69,654.40,171.13,217.83,387.89,76.39,311.23,99.71,399.11,424.79,1250.24,258.10,447.66,331.72,436.35,414.47,62.75,10.80,713.20,1002.60,673.41,250.89,130.56,187.01,252.91,34.91,14.18,363.15,43.50,118.11,102.47,58.07,437.36,500.75,810.73,920.54,73.78,1033.80,1.64,82.64,1382.71,280.23,314.21,87.31,66.31,91.15,96.49,551.18,305.99,347.47,229.64,610.12,457.99,321.18,112.39,1043.73,337.74,790.75,66.44,502.14,623.09,92.80,66.99,612.31,182.02,1220.86,158.80,789.91,763.27,351.47,27.13,93.85,7.58,10.90,3.01
2019,3,16,13,80.80,82.49,142.11,200.26,28.38,518.94,36.47,143.88,172.29,921.18,38.83,344.49,681.89,73.35,36.79,7.59,151.22,98.26,66.04,417.49,115.62,76.81,121.95,127.69,180.03,287.91,889.53,46.83,894.87,151.22,30.52,243.24,228.45,182.61,74.16,17.46,220.80,43.22,144.44,81.58,36.22,226.99,38.21,7.69,133.03,70.74,615.57,19.51,132.17,647.71,169.19,212.34,383.92,73.75,296.51,97.19,391.58,409.95,1237.44,245.89,436.38,325.46,415.71,404.03,62.04,10.41,699.74,983.68,660.70,241.68,129.07,184.88,250.03,33.62,13.69,345.97,41.90,112.52,99.88,57.41,422.26,477.06,790.30,903.17,72.94,1014.30,1.56,80.56,1356.62,274.94,306.29,85.66,63.17,87.80,94.67,540.78,291.51,335.47,218.77,598.61,436.32,305.98,111.11,994.34,331.36,775.83,63.29,489.48,593.61,89.59,65.73,605.35,179.96,1163.10,151.29,775.01,727.15,347.48,26.14,90.57,7.32,10.52,2.90
2019,3,16,14,76.84,79.33,140.56,195.89,27.70,497.28,34.94,140.26,163.84,882.72,37.21,340.76,653.42,72.55,35.86,7.30,147.41,95.94,64.48,400.07,112.79,74.93,118.88,124.48,175.77,284.79,852.40,45.68,872.36,147.52,29.80,237.48,222.70,178.13,71.31,17.02,211.59,42.20,141.29,78.17,35.33,217.51,37.25,7.32,129.68,69.07,600.09,19.03,129.05,640.68,165.18,207.00,379.76,70.14,284.13,94.75,383.05,394.23,1224.02,235.62,425.40,318.37,398.35,393.87,60.57,10.15,684.50,962.25,646.31,235.76,126.02,180.51,244.12,32.80,13.16,331.53,40.88,107.82,97.37,56.05,401.56,457.14,770.42,883.50,71.22,992.20,1.50,78.53,1327.07,268.95,298.59,83.80,60.53,85.65,92.61,529.00,279.35,319.02,209.64,585.57,418.11,293.21,108.48,952.83,324.15,758.93,60.65,477.17,568.83,85.20,64.29,591.03,175.70,1114.54,144.97,758.12,696.80,339.25,25.50,87.10,7.04,10.12,2.76
2019,3,16,15,75.48,78.06,139.89,192.62,27.23,484.75,34.06,137.15,160.95,860.50,36.27,339.13,636.97,72.20,35.07,7.18,144.14,94.31,63.39,389.99,111.09,73.80,116.24,121.71,172.79,283.43,830.93,44.99,853.00,145.29,29.29,233.46,217.76,175.45,70.18,16.64,206.26,41.48,138.93,76.21,34.80,212.04,36.42,7.19,126.80,67.89,586.77,18.75,126.86,637.62,162.38,202.41,377.94,68.90,276.97,92.65,376.65,387.94,1218.18,229.69,415.96,313.05,388.32,385.12,59.54,10.00,673.07,946.18,635.52,232.20,123.88,177.45,239.98,32.31,12.95,323.18,40.26,105.11,95.21,55.10,394.47,445.63,753.32,868.74,70.01,975.63,1.46,76.79,1304.91,264.46,291.96,82.40,59.01,84.36,91.06,520.16,272.31,313.39,204.36,575.79,407.58,285.82,106.64,928.84,318.73,746.25,59.12,466.58,554.50,83.70,63.22,581.01,172.72,1086.48,141.32,745.46,679.25,333.50,25.11,85.71,6.92,9.95,2.71
2019,3,16,16,74.91,77.84,139.55,190.99,26.99,478.33,33.61,137.19,159.74,849.10,35.79,338.30,628.53,72.03,35.08,7.16,144.19,93.45,62.81,384.83,111.45,74.04,116.28,121.75,171.22,282.74,819.93,45.14,853.28,145.76,29.02,231.33,217.83,176.02,69.98,16.65,203.53,41.10,137.76,75.20,34.91,209.23,36.43,7.13,126.85,67.28,586.97,18.81,125.70,636.07,160.90,202.48,377.03,68.38,273.30,92.68,373.45,386.85,1215.22,226.65,416.10,310.40,383.18,385.25,59.00,10.03,667.36,938.16,630.12,232.96,122.76,175.83,237.80,32.41,12.92,318.90,40.39,103.71,95.24,54.60,391.49,439.73,753.57,861.37,69.37,967.36,1.44,76.81,1293.84,262.22,292.06,81.70,58.23,84.64,90.29,515.75,268.70,311.03,201.65,570.90,402.18,282.04,105.67,916.54,316.03,739.92,58.34,466.74,547.16,83.07,62.68,575.72,171.15,1072.09,139.45,739.14,670.25,330.47,25.19,85.47,6.91,9.93,2.69
2019,3,16,17,75.76,78.06,139.76,190.32,26.83,479.39,33.69,138.58,161.56,850.98,35.87,338.79,629.92,72.13,35.44,7.18,145.65,92.92,62.45,385.68,112.40,74.67,117.46,122.99,170.24,283.15,821.74,45.52,861.93,147.00,28.86,230.01,220.04,177.51,70.18,16.82,203.98,40.87,137.27,75.36,35.21,209.69,36.80,7.22,128.13,66.89,592.92,18.97,124.99,636.99,159.99,204.53,377.57,69.16,273.91,93.62,372.14,387.94,1216.98,227.15,420.32,309.31,384.03,389.16,58.66,10.12,665.02,934.86,627.91,234.94,122.06,174.83,236.44,32.69,12.95,319.60,40.73,103.94,96.21,54.29,395.95,440.70,761.21,858.35,68.98,963.96,1.45,77.59,1289.29,261.30,295.02,81.41,58.36,85.35,89.97,513.94,269.30,314.57,202.10,568.90,403.07,282.66,105.07,918.56,314.92,737.32,58.47,471.47,548.37,84.01,62.46,572.44,170.17,1074.46,139.76,736.54,671.74,328.58,25.41,85.71,6.92,9.95,2.72
2019,3,16,18,76.05,77.96,139.85,191.27,26.82,483.08,33.95,141.43,162.17,857.52,36.15,339.02,634.76,72.18,36.16,7.17,148.64,92.86,62.41,388.64,114.48,76.05,119.87,125.51,170.13,283.34,828.06,46.37,879.63,149.73,28.84,229.86,224.56,180.80,70.09,17.16,205.54,40.84,137.96,75.94,35.86,211.30,37.56,7.24,130.76,66.85,605.10,19.32,124.90,637.43,159.88,208.73,377.83,69.42,276.01,95.54,374.00,387.44,1217.80,228.90,428.95,310.85,386.98,397.15,58.63,10.30,668.33,939.53,631.05,239.29,121.98,174.72,236.28,33.29,12.94,322.06,41.49,104.74,98.18,54.26,397.45,444.09,776.85,862.63,68.93,968.77,1.46,79.18,1295.73,262.60,301.08,81.82,58.81,86.94,90.42,516.50,271.37,315.76,203.65,571.74,406.17,284.83,105.00,925.63,316.49,741.00,58.92,481.15,552.59,84.33,62.78,572.06,170.06,1082.72,140.83,740.22,676.90,328.37,25.88,85.60,6.92,9.94,2.73
2019,3,16,19,79.73,80.40,141.13,196.77,27.58,499.85,35.13,146.80,170.01,887.30,37.40,342.12,656.81,72.84,37.54,7.40,154.29,95.51,64.19,402.14,117.57,78.11,124.43,130.29,174.99,285.93,856.82,47.62,913.07,153.77,29.66,236.43,233.09,185.69,72.28,17.82,212.68,42.01,141.93,78.58,36.83,218.64,38.99,7.59,135.73,68.76,628.10,19.84,128.47,643.25,164.45,216.66,381.28,72.78,285.60,99.17,384.76,399.55,1228.93,236.85,445.26,319.80,400.42,412.25,60.30,10.58,687.57,966.56,649.20,245.76,125.46,179.71,243.04,34.19,13.34,333.24,42.61,108.38,101.92,55.81,416.67,459.51,806.38,887.45,70.90,996.65,1.51,82.19,1333.01,270.16,312.52,84.17,60.85,89.29,93.02,531.37,280.79,331.03,210.73,588.19,420.27,294.73,108.00,957.77,325.60,762.33,60.96,499.44,571.78,88.41,64.58,588.41,174.92,1120.32,145.72,761.52,700.41,337.75,26.58,88.27,7.13,10.25,2.86
2019,3,16,20,83.62,84.16,143.89,198.76,28.37,523.36,36.78,151.89,178.32,929.02,39.16,348.82,687.69,74.27,38.84,7.74,159.64,98.26,66.04,421.05,120.05,79.76,128.74,134.80,180.03,291.53,897.10,48.63,944.70,157.02,30.52,243.23,241.17,189.61,75.65,18.43,222.68,43.22,143.36,82.27,37.61,228.92,40.34,7.96,140.44,70.74,649.85,20.26,132.17,655.85,169.18,224.17,388.75,76.33,299.03,102.61,388.65,418.22,1253.01,247.98,460.68,323.03,419.24,426.53,62.04,10.80,694.51,976.32,655.76,250.94,129.07,184.88,250.03,34.91,13.96,348.91,43.51,113.48,105.45,57.41,437.03,481.12,834.31,896.41,72.94,1006.71,1.58,85.04,1346.47,272.88,323.35,85.02,63.71,91.17,93.96,536.73,294.00,347.20,220.64,594.13,440.03,308.58,111.11,1002.80,328.89,770.02,63.83,516.74,598.66,92.73,65.23,605.34,179.95,1173.00,152.58,769.21,733.34,347.47,27.14,92.40,7.47,10.73,3.00
2019,3,16,21,84.11,84.50,144.54,196.49,28.13,522.52,36.72,149.27,179.36,927.53,39.10,350.39,686.59,74.60,38.17,7.77,156.88,97.40,65.47,420.37,119.22,79.21,126.52,132.47,178.46,292.84,895.67,48.29,928.40,155.93,30.25,241.11,237.01,188.29,75.97,18.11,222.33,42.84,141.72,82.14,37.35,228.56,39.64,8.01,138.01,70.12,638.64,20.12,131.02,658.80,167.71,220.30,390.50,76.78,298.55,100.84,384.21,419.95,1258.64,247.58,452.73,319.34,418.57,419.17,61.50,10.73,686.59,965.19,648.28,249.21,127.95,183.27,247.85,34.67,14.02,348.35,43.21,113.30,103.63,56.91,439.58,480.35,819.92,886.19,72.30,995.23,1.58,83.57,1331.12,269.77,317.77,84.05,63.61,90.54,92.89,530.61,293.52,349.23,220.28,587.35,439.33,308.09,110.14,1001.20,325.14,761.24,63.73,507.83,597.70,93.27,64.49,600.07,178.39,1171.12,152.33,760.44,732.17,344.44,26.95,92.78,7.50,10.78,3.02
2019,3,16,22,81.88,83.45,143.91,191.47,27.40,511.43,35.94,143.80,174.60,907.85,38.27,348.87,672.02,74.28,36.77,7.68,151.13,94.88,63.77,411.45,117.12,77.81,121.88,127.62,173.83,291.57,876.66,47.44,894.36,153.18,29.47,234.86,228.32,184.97,75.01,17.45,217.61,41.73,138.11,80.40,36.69,223.71,38.19,7.80,132.95,68.30,615.23,19.76,127.62,655.94,163.36,212.22,388.80,74.74,292.21,97.14,374.40,414.69,1253.18,242.33,436.13,311.19,409.69,403.80,59.90,10.54,669.05,940.54,631.72,244.81,124.63,178.52,241.42,34.06,13.84,340.96,42.44,110.89,99.83,55.44,427.91,470.16,789.86,863.56,70.43,969.81,1.54,80.51,1297.12,262.88,306.12,81.91,62.26,88.94,90.52,517.06,287.30,339.96,215.61,572.35,430.01,301.55,107.28,979.95,316.83,741.80,62.38,489.21,585.02,90.79,62.84,584.51,173.76,1146.27,149.10,741.02,716.63,335.51,26.47,91.62,7.40,10.64,2.94
2019,3,16,23,79.48,82.12,143.86,184.84,26.46,497.02,34.93,136.30,169.48,882.27,37.19,348.75,653.09,74.25,34.85,7.55,143.25,91.62,61.58,399.86,114.24,75.89,115.52,120.96,167.85,291.47,851.96,46.27,847.75,149.41,28.45,226.79,216.42,180.42,73.83,16.54,211.48,40.30,133.32,78.13,35.79,217.40,36.20,7.57,126.02,65.96,583.16,19.28,123.23,655.71,157.74,201.16,388.67,72.55,283.98,92.08,361.42,408.12,1252.74,235.50,413.40,300.40,398.15,382.76,57.84,10.28,645.86,907.93,609.83,238.78,120.34,172.38,233.12,33.22,13.63,331.36,41.40,107.77,94.63,53.53,415.37,456.91,748.69,833.62,68.01,936.19,1.50,76.31,1252.16,253.77,290.17,79.07,60.50,86.75,87.38,499.14,279.20,330.00,209.53,552.51,417.89,293.06,103.59,952.35,305.85,716.09,60.62,463.71,568.54,88.13,60.67,564.41,167.79,1113.98,144.90,715.33,696.44,323.98,25.82,90.17,7.28,10.47,2.85
2019,3,16,24,77.06,81.01,141.71,178.40,26.47,482.56,33.91,130.29,164.33,856.60,36.11,343.54,634.08,73.14,33.31,7.45,136.93,91.67,61.61,388.23,113.63,75.49,110.43,115.63,167.95,287.11,827.17,46.02,810.34,148.62,28.47,226.92,206.87,179.46,72.83,15.81,205.32,40.32,128.68,75.86,35.60,211.08,34.60,7.34,120.46,65.99,557.43,19.17,123.31,645.91,157.83,192.29,382.86,70.34,275.72,88.01,348.84,402.59,1234.01,228.65,395.16,289.94,386.56,365.87,57.87,10.23,623.38,876.33,588.60,237.52,120.41,172.48,233.26,33.05,13.44,321.71,41.18,104.63,90.45,53.56,402.74,443.62,715.65,804.61,68.05,903.60,1.46,72.95,1208.57,244.94,277.36,76.32,58.74,86.29,84.34,481.76,271.08,319.96,203.44,533.28,405.73,284.53,103.65,924.64,295.20,691.16,58.86,443.25,551.99,85.45,58.55,564.74,167.88,1081.56,140.68,690.43,676.18,324.16,25.69,88.94,7.19,10.33,2.77
2019,3,17,1,77.18,80.80,141.27,174.42,25.58,477.48,33.55,126.30,164.58,847.58,35.73,342.47,627.41,72.92,32.30,7.43,132.74,88.60,59.55,384.14,112.50,74.74,107.05,112.09,162.32,286.22,818.47,45.57,785.56,147.14,27.52,219.31,200.54,177.68,72.64,15.33,203.16,38.97,125.80,75.06,35.24,208.86,33.54,7.35,116.78,63.78,540.38,18.98,119.17,643.91,152.54,186.40,381.67,70.45,272.82,85.32,341.06,401.55,1230.19,226.24,383.07,283.47,382.49,354.67,55.94,10.13,609.46,856.77,575.46,235.16,116.38,166.70,225.44,32.72,13.41,318.33,40.77,103.53,87.68,51.77,403.37,438.95,693.76,786.65,65.77,883.43,1.44,70.72,1181.59,239.47,268.88,74.61,58.12,85.43,82.45,471.01,268.22,320.46,201.30,521.38,401.46,281.53,100.18,914.90,288.61,675.73,58.24,429.69,546.18,85.58,57.25,545.81,162.26,1070.18,139.20,675.02,669.06,313.30,25.43,88.72,7.17,10.30,2.77
